wavelength,reflectance,diffuse_transmittance
1129,0.44188,0.52998
1130,0.44156,0.52988
1131,0.44123,0.52971
1132,0.44084,0.52948
1133,0.44042,0.52918
1134,0.43998,0.5289
1135,0.43951,0.52865
1136,0.43901,0.52842
1137,0.4385,0.52813
1138,0.43796,0.52782
1139,0.43739,0.52738
1140,0.43682,0.52685
1141,0.43622,0.52632
1142,0.43562,0.52592
1143,0.43501,0.52559
1144,0.43441,0.52515
1145,0.4338,0.52459
1146,0.43322,0.52403
1147,0.43266,0.52363
1148,0.43211,0.52337
1149,0.43159,0.52314
1150,0.43111,0.52284
1151,0.43064,0.52248
1152,0.4302,0.52215
1153,0.4298,0.52179
1154,0.42944,0.52153
1155,0.42911,0.52138
1156,0.42882,0.52131
1157,0.42856,0.5212
1158,0.42834,0.52111
1159,0.42814,0.52099
1160,0.42796,0.5209
1161,0.4278,0.52077
1162,0.42769,0.5207
1163,0.42757,0.52065
1164,0.42746,0.52062
1165,0.42737,0.52069
1166,0.4273,0.52074
1167,0.42723,0.52074
1168,0.42717,0.52076
1169,0.42714,0.52074
1170,0.42711,0.52077
1171,0.42708,0.52078
1172,0.42706,0.52074
1173,0.42703,0.52071
1174,0.427,0.52072
1175,0.42697,0.52079
1176,0.42694,0.52083
1177,0.42689,0.52082
1178,0.42686,0.52078
1179,0.42682,0.52074
1180,0.42679,0.52074
1181,0.42678,0.5208
1182,0.42676,0.52089
1183,0.42674,0.52088
1184,0.42672,0.52087
1185,0.42671,0.52078
1186,0.42668,0.52067
1187,0.42666,0.52053
1188,0.42663,0.52046
1189,0.4266,0.52042
1190,0.42658,0.52048
1191,0.42658,0.52057
1192,0.42659,0.52071
1193,0.42661,0.52084
1194,0.42664,0.52094
1195,0.42667,0.52098
1196,0.4267,0.52096
1197,0.42674,0.5209
1198,0.42677,0.5209
1199,0.42682,0.52099
1200,0.42688,0.52112
1201,0.42695,0.52124
1202,0.42703,0.52135
1203,0.4271,0.52134
1204,0.42715,0.52139
1205,0.42721,0.52146
1206,0.42728,0.52157
1207,0.42734,0.52162
1208,0.42742,0.52168
1209,0.4275,0.52172
1210,0.42758,0.52181
1211,0.42766,0.52186
1212,0.42774,0.52195
1213,0.42783,0.52204
1214,0.42791,0.52207
1215,0.42801,0.52214
1216,0.42809,0.52221
1217,0.42817,0.52236
1218,0.42826,0.5225
1219,0.42836,0.52263
1220,0.42845,0.52273
1221,0.42857,0.52284
1222,0.42866,0.52292
1223,0.42874,0.52298
1224,0.42883,0.52307
1225,0.42891,0.52316
1226,0.42898,0.52324
1227,0.42908,0.52323
1228,0.42919,0.52323
1229,0.42927,0.52329
1230,0.42934,0.52341
1231,0.42941,0.5235
1232,0.42947,0.52357
1233,0.42954,0.52364
1234,0.42962,0.52373
1235,0.42969,0.52381
